time,month,temperature,feelslike,wind,direction,gust,cloud,humidity,precipitation,pressure,weather,label
9:00,8,30,35,13,SSW,16,61,71,0.3,1010,Partly cloudy,Patchy rain possible
12:00,8,32,38,17,SSW,19,46,63,0.1,1009,Patchy rain possible,Partly cloudy
15:00,8,31,38,17,SSW,29,61,67,5.3,1008,Partly cloudy,Torrential rain shower
18:00,8,29,34,13,SSW,28,60,75,9.9,1009,Torrential rain shower,Torrential rain shower
21:00,8,28,32,11,SSW,20,65,80,3.9,1011,Torrential rain shower,Patchy rain possible
0:00,8,27,30,10,SSW,16,45,85,0.2,1011,Patchy rain possible,Partly cloudy
3:00,8,26,30,9,SW,13,62,88,0.4,1010,Partly cloudy,Patchy rain possible
6:00,8,27,31,5,SW,8,41,85,0.2,1011,Patchy rain possible,Partly cloudy
9:00,8,30,35,10,WSW,11,15,68,0,1012,Partly cloudy,Partly cloudy
12:00,8,33,38,14,WSW,16,47,55,0,1010,Partly cloudy,Cloudy
15:00,8,33,39,14,WSW,17,71,56,0.3,1008,Cloudy,Patchy rain possible
18:00,8,31,37,10,WSW,14,81,67,0.8,1008,Patchy rain possible,Patchy rain possible
21:00,8,29,33,11,WSW,17,36,76,0.3,1010,Patchy rain possible,Partly cloudy
0:00,8,27,31,12,SW,17,10,81,0,1010,Partly cloudy,Partly cloudy
3:00,8,27,30,11,SW,15,8,85,0,1009,Partly cloudy,Partly cloudy
6:00,8,27,31,9,SW,12,8,84,0,1010,Partly cloudy,Partly cloudy
9:00,8,30,35,12,WSW,13,18,69,0,1010,Partly cloudy,Partly cloudy
12:00,8,33,39,13,W,15,36,57,0,1008,Partly cloudy,Partly cloudy
15:00,8,34,40,13,WSW,15,57,56,0,1006,Partly cloudy,Cloudy
18:00,8,31,36,15,WSW,21,55,69,0,1006,Cloudy,Partly cloudy
21:00,8,28,32,16,WSW,24,40,78,0,1008,Partly cloudy,Partly cloudy
0:00,8,27,31,15,WSW,22,78,83,0,1008,Partly cloudy,Overcast
3:00,8,27,30,14,SW,21,85,86,0.3,1007,Overcast,Patchy rain possible
6:00,8,27,31,14,SW,19,56,84,0.1,1008,Patchy rain possible,Partly cloudy
9:00,8,30,35,14,WSW,21,74,71,1.2,1008,Partly cloudy,Patchy rain possible
12:00,8,33,39,16,WSW,20,50,60,0.6,1007,Patchy rain possible,Partly cloudy
15:00,8,32,39,18,WSW,27,61,62,1.9,1005,Partly cloudy,Moderate or heavy rain shower
18:00,8,30,35,17,WSW,29,72,74,4.1,1006,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,8,28,32,15,SW,27,71,81,4.3,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
0:00,8,27,31,16,SW,28,71,84,4.1,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
3:00,8,26,30,15,SW,26,78,87,3.9,1007,Moderate or heavy rain shower,Moderate or heavy rain shower
6:00,8,27,31,13,SW,21,85,86,2.7,1008,Moderate or heavy rain shower,Patchy rain possible
9:00,8,29,34,16,SW,23,88,72,1.9,1009,Patchy rain possible,Light rain shower
12:00,8,32,38,18,WSW,22,50,61,0.6,1008,Light rain shower,Partly cloudy
15:00,8,32,38,17,WSW,27,66,63,3.2,1006,Partly cloudy,Moderate or heavy rain shower
18:00,8,30,35,12,SW,20,51,74,1.6,1007,Moderate or heavy rain shower,Partly cloudy
21:00,8,28,33,9,SW,15,54,82,0.1,1009,Partly cloudy,Light rain shower
0:00,8,27,31,9,SW,14,65,86,0.1,1010,Light rain shower,Cloudy
3:00,8,26,30,9,SSW,14,79,86,0.1,1009,Cloudy,Patchy rain possible
6:00,8,27,30,12,SSW,17,39,84,0,1010,Patchy rain possible,Partly cloudy
9:00,8,30,35,13,SW,17,60,71,0.5,1010,Partly cloudy,Patchy rain possible
12:00,8,32,38,15,WSW,18,46,63,0.2,1008,Patchy rain possible,Partly cloudy
15:00,8,31,37,17,WSW,31,46,67,5.9,1007,Partly cloudy,Torrential rain shower
18:00,8,29,35,12,SW,22,72,76,3.9,1008,Torrential rain shower,Patchy rain possible
21:00,8,28,32,11,SW,17,38,80,0.5,1010,Patchy rain possible,Partly cloudy
0:00,8,27,31,10,SW,15,16,83,0,1010,Partly cloudy,Partly cloudy
3:00,8,26,29,9,WSW,15,20,86,0,1009,Partly cloudy,Partly cloudy
6:00,8,27,30,10,WSW,13,20,85,0,1010,Partly cloudy,Partly cloudy
9:00,8,30,35,13,WSW,17,64,72,0.8,1010,Partly cloudy,Patchy rain possible
12:00,8,32,38,17,WSW,22,80,60,0.9,1009,Patchy rain possible,Patchy rain possible
15:00,8,32,38,17,WSW,22,76,60,1.1,1007,Patchy rain possible,Patchy rain possible
18:00,8,30,35,13,WSW,20,47,71,0.4,1007,Patchy rain possible,Partly cloudy
21:00,8,28,31,14,WSW,23,53,78,0.7,1009,Partly cloudy,Light rain shower
0:00,8,27,30,13,WSW,21,42,83,0.4,1010,Light rain shower,Partly cloudy
3:00,8,27,30,10,WSW,15,41,86,0,1009,Partly cloudy,Partly cloudy
6:00,8,27,31,8,WSW,11,40,86,0,1009,Partly cloudy,Partly cloudy
9:00,8,30,34,13,W,15,60,73,0,1009,Partly cloudy,Cloudy
12:00,8,31,37,17,W,19,48,66,0,1007,Cloudy,Partly cloudy
15:00,8,31,37,18,WSW,31,53,68,4.5,1006,Partly cloudy,Moderate or heavy rain shower
18:00,8,29,33,15,WSW,30,57,76,6.3,1006,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,8,27,31,13,WSW,21,39,82,2,1008,Moderate or heavy rain shower,Partly cloudy
0:00,8,27,30,12,WSW,17,38,85,0,1009,Partly cloudy,Partly cloudy
3:00,8,26,29,9,WSW,14,50,88,0.1,1008,Partly cloudy,Patchy rain possible
6:00,8,27,30,8,WSW,12,58,85,0.5,1008,Patchy rain possible,Light rain shower
9:00,8,29,34,13,W,17,58,73,0.5,1009,Light rain shower,Light rain shower
12:00,8,32,37,16,W,23,75,64,2.1,1007,Light rain shower,Moderate or heavy rain shower
15:00,8,31,36,18,WSW,35,71,68,5.2,1006,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,8,28,33,17,WSW,34,72,77,6,1007,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,8,27,31,15,WSW,25,37,83,2,1009,Moderate or heavy rain shower,Partly cloudy
0:00,8,26,30,12,WSW,18,32,86,0,1009,Partly cloudy,Partly cloudy
3:00,8,26,29,12,WSW,17,72,88,0.2,1008,Partly cloudy,Patchy rain possible
6:00,8,26,30,12,W,18,62,85,0.1,1008,Patchy rain possible,Partly cloudy
9:00,8,29,33,16,W,27,69,76,3,1009,Partly cloudy,Moderate or heavy rain shower
12:00,8,30,36,17,WNW,34,61,71,8.4,1007,Moderate or heavy rain shower,Torrential rain shower
15:00,8,30,36,14,WNW,26,73,71,5.6,1006,Torrential rain shower,Moderate or heavy rain shower
18:00,8,29,33,9,NW,15,87,78,3.1,1007,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,8,28,32,7,NW,11,47,82,1,1009,Moderate or heavy rain shower,Partly cloudy
0:00,8,27,30,8,WNW,12,33,83,0,1009,Partly cloudy,Partly cloudy
3:00,8,26,29,6,W,10,39,85,0,1008,Partly cloudy,Partly cloudy
6:00,8,27,30,6,WNW,8,45,83,0,1008,Partly cloudy,Partly cloudy
9:00,8,30,34,10,W,14,63,72,1,1008,Partly cloudy,Patchy rain possible
12:00,8,33,39,12,W,15,47,60,0.5,1006,Patchy rain possible,Partly cloudy
15:00,8,33,39,14,W,18,64,61,0.9,1004,Partly cloudy,Patchy rain possible
18:00,8,29,34,16,WSW,25,56,74,0.4,1005,Patchy rain possible,Partly cloudy
21:00,8,27,31,15,WSW,24,50,81,0,1008,Partly cloudy,Partly cloudy
0:00,8,27,31,13,WSW,19,40,83,0,1008,Partly cloudy,Partly cloudy
3:00,8,27,30,12,W,19,35,84,0,1008,Partly cloudy,Partly cloudy
6:00,8,27,30,12,WNW,17,36,84,0,1008,Partly cloudy,Partly cloudy
9:00,8,29,34,14,WNW,17,59,74,0,1007,Partly cloudy,Cloudy
12:00,8,32,38,14,W,17,81,65,0,1006,Cloudy,Thundery outbreaks possible
15:00,8,32,39,14,W,17,87,64,0.3,1004,Thundery outbreaks possible,Patchy light rain with thunder
18:00,8,30,35,16,WSW,24,83,73,1.8,1005,Patchy light rain with thunder,Moderate or heavy rain shower
21:00,8,27,31,17,WSW,27,76,81,1.2,1006,Moderate or heavy rain shower,Light rain shower
0:00,8,27,30,17,WSW,26,75,83,0.6,1006,Light rain shower,Patchy rain possible
3:00,8,27,30,18,WSW,29,74,84,1.2,1005,Patchy rain possible,Light rain shower
6:00,8,27,30,20,WSW,32,59,82,1.1,1006,Light rain shower,Light rain shower
9:00,8,28,32,22,WSW,33,58,77,1.4,1006,Light rain shower,Light rain shower
12:00,8,29,33,22,WSW,35,68,76,3.1,1005,Light rain shower,Moderate or heavy rain shower
15:00,8,28,32,22,WSW,37,65,78,3.3,1004,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,8,27,30,21,WSW,35,70,83,2.2,1004,Moderate or heavy rain shower,Light rain shower
21:00,8,26,29,19,SW,30,65,87,2,1006,Light rain shower,Light rain shower
0:00,8,25,28,19,WSW,30,63,89,0.7,1006,Light rain shower,Cloudy
3:00,8,25,28,19,WSW,30,64,87,1,1005,Cloudy,Light rain shower
6:00,8,26,29,16,SW,25,57,86,0.5,1006,Light rain shower,Partly cloudy
9:00,8,28,32,22,SSW,28,71,76,0.3,1006,Partly cloudy,Light rain shower
12:00,8,30,35,26,SW,31,70,68,0.2,1005,Light rain shower,Cloudy
15:00,8,30,34,24,SW,38,57,71,2.5,1004,Cloudy,Moderate or heavy rain shower
18:00,8,28,31,18,SSW,31,49,78,1.2,1005,Moderate or heavy rain shower,Partly cloudy
21:00,8,27,30,13,SSW,22,38,82,0,1007,Partly cloudy,Partly cloudy
0:00,8,26,29,10,SW,17,62,85,0,1007,Partly cloudy,Cloudy
3:00,8,26,29,9,SW,15,72,86,0.3,1007,Cloudy,Patchy rain possible
6:00,8,27,30,9,SW,13,40,85,0.1,1007,Patchy rain possible,Partly cloudy
9:00,8,28,32,11,SW,14,29,76,0,1008,Partly cloudy,Partly cloudy
12:00,8,31,36,15,SW,18,34,67,0,1007,Partly cloudy,Partly cloudy
15:00,8,31,36,17,SW,28,58,68,4,1005,Partly cloudy,Moderate or heavy rain shower
18:00,8,29,33,16,WSW,28,78,75,2.7,1006,Moderate or heavy rain shower,Patchy rain possible
21:00,8,27,31,13,WSW,22,43,80,0.4,1009,Patchy rain possible,Partly cloudy
0:00,9,26,30,11,WSW,18,24,83,0,1009,Partly cloudy,Partly cloudy
3:00,9,26,29,10,SW,15,34,87,0,1008,Partly cloudy,Partly cloudy
6:00,9,26,29,9,SW,12,39,85,0,1008,Partly cloudy,Partly cloudy
9:00,9,30,34,15,WSW,18,69,71,0.3,1009,Partly cloudy,Patchy rain possible
12:00,9,31,36,17,W,20,55,64,0.2,1007,Patchy rain possible,Partly cloudy
15:00,9,31,36,16,W,24,48,67,2.9,1005,Partly cloudy,Moderate or heavy rain shower
18:00,9,28,33,18,WSW,35,76,76,7.7,1006,Moderate or heavy rain shower,Torrential rain shower
21:00,9,27,30,18,WSW,31,78,82,3.9,1009,Torrential rain shower,Light rain shower
0:00,9,26,29,17,WSW,28,89,85,1.4,1008,Light rain shower,Light rain shower
3:00,9,25,28,19,WSW,29,99,89,2,1007,Light rain shower,Light rain
6:00,9,25,27,21,W,31,10,92,6.6,1007,Light rain,Heavy rain
9:00,9,26,29,21,W,31,0,84,3,1008,Heavy rain,Patchy rain possible
12:00,9,28,32,18,W,24,77,75,0,1007,Patchy rain possible,Partly cloudy
15:00,9,28,32,15,W,23,53,78,2.2,1006,Partly cloudy,Moderate or heavy rain shower
18:00,9,26,29,16,W,27,56,83,1.1,1006,Moderate or heavy rain shower,Partly cloudy
21:00,9,25,28,15,WSW,23,60,87,1.1,1008,Partly cloudy,Patchy light rain
0:00,9,25,28,19,WSW,31,74,86,1.2,1008,Patchy light rain,Patchy light rain
3:00,9,25,27,19,WSW,32,67,87,1.3,1006,Patchy light rain,Light rain shower
6:00,9,25,27,16,WSW,25,82,86,0.5,1006,Light rain shower,Overcast
9:00,9,26,28,19,WSW,26,89,81,0.1,1008,Overcast,Patchy rain possible
12:00,9,26,29,19,W,27,90,79,0,1008,Patchy rain possible,Overcast
15:00,9,26,29,19,W,28,74,79,0.1,1006,Overcast,Patchy rain possible
18:00,9,25,28,17,WSW,25,56,81,0,1007,Patchy rain possible,Partly cloudy
21:00,9,25,27,18,SW,29,50,81,0,1008,Partly cloudy,Partly cloudy
0:00,9,25,27,17,SW,27,35,80,0,1008,Partly cloudy,Partly cloudy
3:00,9,25,27,13,SW,21,68,83,0.1,1007,Partly cloudy,Patchy rain possible
6:00,9,25,28,15,SW,23,83,84,0.4,1008,Patchy rain possible,Light rain shower
9:00,9,28,31,22,SW,31,74,76,0.9,1008,Light rain shower,Light rain shower
12:00,9,30,34,26,WSW,40,80,70,2.4,1007,Light rain shower,Moderate or heavy rain shower
15:00,9,29,34,24,WSW,42,75,73,3.8,1006,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,9,27,31,19,WSW,35,78,80,5.1,1007,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,9,26,29,18,WSW,31,86,84,2.3,1009,Moderate or heavy rain shower,Patchy rain possible
0:00,9,25,28,15,WSW,24,68,87,0.2,1008,Patchy rain possible,Partly cloudy
3:00,9,25,28,12,SW,18,71,89,0.1,1008,Partly cloudy,Patchy rain possible
6:00,9,26,29,14,SW,21,66,86,0,1009,Patchy rain possible,Partly cloudy
9:00,9,28,32,20,SW,25,66,74,0.1,1009,Partly cloudy,Patchy rain possible
12:00,9,31,35,26,WSW,30,50,66,0,1008,Patchy rain possible,Partly cloudy
15:00,9,30,35,25,WSW,34,71,68,1.4,1006,Partly cloudy,Light rain shower
18:00,9,28,32,19,WSW,31,90,74,2,1007,Light rain shower,Light rain shower
21:00,9,27,30,17,WSW,28,61,79,0.6,1008,Light rain shower,Partly cloudy
0:00,9,26,29,15,WSW,23,60,82,0,1008,Partly cloudy,Cloudy
3:00,9,26,29,13,SW,21,57,85,0.5,1008,Cloudy,Light rain shower
6:00,9,26,29,15,SW,23,73,84,0.7,1008,Light rain shower,Patchy rain possible
9:00,9,29,33,21,WSW,29,76,71,0.9,1009,Patchy rain possible,Light rain shower
12:00,9,31,35,27,WSW,36,83,59,1.2,1009,Light rain shower,Light rain shower
15:00,9,31,35,24,WSW,31,71,61,0.7,1007,Light rain shower,Light rain shower
18:00,9,29,33,17,WSW,24,69,71,0.6,1007,Light rain shower,Patchy rain possible
21:00,9,27,30,14,SW,22,42,77,0.2,1009,Patchy rain possible,Partly cloudy
0:00,9,26,29,12,SW,19,40,81,0,1009,Partly cloudy,Partly cloudy
3:00,9,25,28,10,SW,15,32,85,0,1009,Partly cloudy,Partly cloudy
6:00,9,26,29,9,WSW,12,21,84,0,1009,Partly cloudy,Partly cloudy
9:00,9,30,34,13,WSW,15,65,70,0.1,1010,Partly cloudy,Patchy rain possible
12:00,9,32,37,18,W,26,85,62,1.7,1008,Patchy rain possible,Moderate or heavy rain shower
15:00,9,32,37,19,WSW,29,87,61,2.4,1007,Moderate or heavy rain shower,Patchy rain possible
18:00,9,29,34,15,WSW,23,82,71,2.4,1008,Patchy rain possible,Patchy rain possible
21:00,9,27,31,13,SW,21,74,78,0.9,1010,Patchy rain possible,Patchy rain possible
0:00,9,26,29,13,WSW,21,79,82,0.1,1010,Patchy rain possible,Patchy rain possible
3:00,9,26,29,11,SW,17,69,84,0,1009,Patchy rain possible,Cloudy
6:00,9,27,30,10,SW,15,55,84,0,1010,Cloudy,Partly cloudy
9:00,9,30,34,15,SW,19,66,71,0.2,1010,Partly cloudy,Patchy rain possible
12:00,9,32,37,20,SW,31,74,63,2.4,1008,Patchy rain possible,Moderate or heavy rain shower
15:00,9,30,36,20,WSW,39,73,69,8,1007,Moderate or heavy rain shower,Torrential rain shower
18:00,9,28,32,15,WSW,32,83,81,6.2,1008,Torrential rain shower,Torrential rain shower
21:00,9,27,30,13,WSW,23,84,84,6.7,1010,Torrential rain shower,Patchy rain possible
0:00,9,26,29,14,WSW,22,80,84,0.4,1010,Patchy rain possible,Light drizzle
3:00,9,26,29,12,WSW,19,84,87,0.6,1009,Light drizzle,Light rain shower
6:00,9,26,29,10,WSW,15,61,85,0.2,1010,Light rain shower,Partly cloudy
9:00,9,29,34,15,SW,26,50,74,2.5,1010,Partly cloudy,Moderate or heavy rain shower
12:00,9,31,36,22,SW,43,66,68,6.6,1008,Moderate or heavy rain shower,Torrential rain shower
15:00,9,29,34,23,WSW,45,79,74,5.9,1008,Torrential rain shower,Moderate or heavy rain shower
18:00,9,27,30,16,WSW,27,74,81,1.6,1008,Moderate or heavy rain shower,Cloudy
21:00,9,26,29,11,WSW,16,57,85,0,1010,Cloudy,Partly cloudy
0:00,9,26,29,9,WSW,12,38,89,0,1010,Partly cloudy,Partly cloudy
3:00,9,25,28,6,WSW,9,35,91,0,1010,Partly cloudy,Partly cloudy
6:00,9,26,29,4,W,5,32,88,0,1011,Partly cloudy,Partly cloudy
9:00,9,29,33,12,W,13,24,73,0,1011,Partly cloudy,Partly cloudy
12:00,9,31,37,16,WSW,20,54,63,0.4,1009,Partly cloudy,Patchy rain possible
15:00,9,32,37,14,WSW,22,75,66,2.5,1008,Patchy rain possible,Moderate or heavy rain shower
18:00,9,30,34,13,WSW,22,73,73,4.1,1010,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,9,28,32,12,WSW,20,76,77,1.5,1012,Moderate or heavy rain shower,Patchy rain possible
0:00,9,27,31,10,WSW,16,34,81,0,1012,Patchy rain possible,Partly cloudy
3:00,9,26,30,8,WSW,12,15,85,0,1011,Partly cloudy,Partly cloudy
6:00,9,27,31,6,WSW,8,12,84,0,1012,Partly cloudy,Partly cloudy
9:00,9,30,35,11,W,13,8,68,0,1013,Partly cloudy,Partly cloudy
12:00,9,33,39,15,W,18,40,56,0,1011,Partly cloudy,Partly cloudy
15:00,9,33,39,15,W,18,67,56,0.1,1010,Partly cloudy,Patchy rain possible
18:00,9,31,36,10,WNW,15,47,66,0,1010,Patchy rain possible,Partly cloudy
21:00,9,29,32,9,WNW,15,68,75,0.3,1012,Partly cloudy,Patchy rain possible
0:00,9,27,31,10,W,15,40,82,0.2,1012,Patchy rain possible,Partly cloudy
3:00,9,26,30,8,W,12,60,86,1.1,1011,Partly cloudy,Patchy rain possible
6:00,9,27,31,8,WNW,11,85,86,0.6,1011,Patchy rain possible,Patchy rain possible
9:00,9,30,35,14,WNW,16,87,71,0.1,1012,Patchy rain possible,Patchy rain possible
12:00,9,33,38,18,NW,21,54,58,0,1010,Patchy rain possible,Partly cloudy
15:00,9,32,38,17,NW,23,63,60,1.3,1008,Partly cloudy,Light rain shower
18:00,9,30,35,12,NW,19,82,69,1,1008,Light rain shower,Patchy rain possible
21:00,9,29,33,8,WNW,13,85,77,0.7,1010,Patchy rain possible,Patchy rain possible
0:00,9,27,31,10,W,17,90,83,3.1,1009,Patchy rain possible,Moderate or heavy rain shower
3:00,9,27,30,11,WSW,21,74,85,5.6,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
6:00,9,27,30,12,WSW,24,80,85,9,1009,Moderate or heavy rain shower,Torrential rain shower
9:00,9,28,32,13,W,21,63,77,4.1,1010,Torrential rain shower,Light rain shower
12:00,9,29,34,15,W,25,79,70,3.7,1008,Light rain shower,Moderate or heavy rain shower
15:00,9,28,32,14,W,22,66,77,2.9,1007,Moderate or heavy rain shower,Light rain shower
18:00,9,27,30,10,WSW,16,77,83,2.2,1007,Light rain shower,Light rain shower
21:00,9,24,27,8,WSW,13,89,84,1.4,1009,Light rain shower,Light rain shower
0:00,9,25,28,9,WNW,15,66,83,2.6,1009,Light rain shower,Moderate or heavy rain shower
3:00,9,26,28,9,NNW,14,67,86,1.4,1008,Moderate or heavy rain shower,Light rain shower
6:00,9,25,28,7,N,10,75,89,0.7,1008,Light rain shower,Light rain shower
9:00,9,25,28,4,SSW,5,66,89,1.2,1009,Light rain shower,Patchy light rain
12:00,9,26,29,4,SSE,5,62,85,1.4,1008,Patchy light rain,Patchy light rain
15:00,9,27,30,9,S,12,58,82,1.2,1007,Patchy light rain,Light rain shower
18:00,9,26,29,13,SW,23,72,86,4,1007,Light rain shower,Moderate or heavy rain shower
21:00,9,25,28,12,SW,20,63,90,3.3,1009,Moderate or heavy rain shower,Light rain shower
0:00,9,25,28,9,WSW,13,75,91,2.3,1009,Light rain shower,Light rain shower
3:00,9,25,28,7,W,11,74,91,2.4,1008,Light rain shower,Light rain shower
6:00,9,25,28,3,WNW,5,79,90,5.1,1008,Light rain shower,Moderate or heavy rain shower
9:00,9,26,30,9,WSW,17,94,86,5,1009,Moderate or heavy rain shower,Moderate or heavy rain shower
12:00,9,26,29,16,SW,33,71,86,8,1008,Moderate or heavy rain shower,Torrential rain shower
15:00,9,25,28,16,SW,26,66,89,5.8,1007,Torrential rain shower,Moderate rain at times
18:00,9,25,28,9,SSW,13,73,93,5.1,1008,Moderate rain at times,Moderate rain at times
21:00,9,23,26,6,S,8,78,93,2.2,1010,Moderate rain at times,Patchy rain possible
0:00,9,24,26,6,S,8,75,92,0.1,1009,Patchy rain possible,Cloudy
3:00,9,24,27,6,S,10,80,93,0.7,1008,Cloudy,Light rain shower
6:00,9,25,28,8,SSW,13,95,91,2.3,1008,Light rain shower,Moderate or heavy rain shower
9:00,9,27,31,14,SW,24,91,83,3.4,1009,Moderate or heavy rain shower,Light rain shower
12:00,9,30,30,15,SW,23,87,72,2.5,1007,Light rain shower,Moderate or heavy rain shower
15:00,9,29,29,19,SW,36,76,77,5.8,1005,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,9,27,27,18,SSW,37,65,84,0.2,1006,Moderate or heavy rain shower,Torrential rain shower
21:00,9,26,26,16,SW,32,58,87,7.9,1008,Torrential rain shower,Moderate or heavy rain shower
0:00,9,25,25,13,SW,27,75,90,8.4,1008,Moderate or heavy rain shower,Torrential rain shower
3:00,9,17,25,10,SW,18,85,92,4.8,1007,Torrential rain shower,Light rain shower
6:00,9,26,30,12,SW,22,70,87,4.1,1008,Light rain shower,Moderate or heavy rain shower
9:00,9,28,32,19,SW,28,74,78,2.7,1009,Moderate or heavy rain shower,Light rain shower
12:00,9,30,35,21,WSW,34,82,71,3.3,1007,Light rain shower,Moderate or heavy rain shower
15:00,9,29,35,15,WSW,28,62,76,4.3,1006,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,9,28,32,13,WSW,26,74,82,7.1,1007,Moderate or heavy rain shower,Torrential rain shower
21:00,9,27,30,13,SW,24,75,85,5.4,1009,Torrential rain shower,Moderate or heavy rain shower
0:00,9,26,29,12,WSW,19,64,88,2.1,1008,Moderate or heavy rain shower,Light rain shower
3:00,9,26,29,12,SW,19,67,89,1.9,1008,Light rain shower,Light rain shower
6:00,9,26,29,10,SW,17,79,88,2.2,1008,Light rain shower,Light rain shower
9:00,9,28,33,12,WSW,21,87,79,3.2,1010,Light rain shower,Moderate or heavy rain shower
12:00,9,29,34,17,WSW,33,72,77,5.5,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
15:00,9,27,31,19,SW,35,60,83,5.6,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,9,25,28,17,SW,26,79,88,1.7,1009,Moderate or heavy rain shower,Overcast
21:00,9,25,27,14,SSW,20,97,90,0.1,1011,Overcast,Light drizzle
0:00,9,25,27,9,SW,13,81,91,0.1,1010,Light drizzle,Cloudy
3:00,9,25,28,5,S,7,90,90,0.1,1009,Cloudy,Patchy rain possible
6:00,9,25,27,4,SE,6,10,89,0,1010,Patchy rain possible,Overcast
9:00,9,26,28,10,SW,13,0,87,0.1,1011,Overcast,Patchy light drizzle
12:00,9,26,29,13,WSW,18,74,84,0.1,1010,Patchy light drizzle,Overcast
15:00,9,27,31,11,WSW,14,87,80,0.2,1009,Overcast,Patchy rain possible
18:00,9,27,31,5,SW,8,80,85,0.1,1009,Patchy rain possible,Cloudy
21:00,9,26,29,2,SSE,4,75,89,1.4,1011,Cloudy,Light rain shower
0:00,9,25,28,3,ENE,5,82,90,1.2,1011,Light rain shower,Light rain shower
3:00,9,25,28,3,ESE,5,59,91,0.2,1009,Light rain shower,Partly cloudy
6:00,9,26,29,3,SSE,5,63,88,0,1010,Partly cloudy,Cloudy
9:00,9,29,33,8,SSW,10,84,72,0.4,1011,Cloudy,Patchy rain possible
12:00,9,31,36,14,SW,21,87,64,1.9,1009,Patchy rain possible,Moderate or heavy rain shower
15:00,9,30,35,14,SSW,26,80,72,6,1008,Moderate or heavy rain shower,Torrential rain shower
18:00,9,27,31,10,S,22,85,82,1.7,1008,Torrential rain shower,Torrential rain shower
21:00,9,26,29,10,SSW,18,81,87,5.3,1010,Torrential rain shower,Light rain shower
0:00,9,26,29,8,WSW,13,67,88,2.2,1010,Light rain shower,Moderate or heavy rain shower
3:00,9,25,29,6,NW,10,54,90,3.5,1009,Moderate or heavy rain shower,Moderate or heavy rain shower
6:00,9,25,28,7,SE,12,63,93,4.3,1009,Moderate or heavy rain shower,Moderate or heavy rain shower
9:00,9,28,32,5,NE,7,72,82,2.2,1010,Moderate or heavy rain shower,Light rain shower
12:00,9,29,33,5,ESE,9,72,76,2.7,1009,Light rain shower,Moderate or heavy rain shower
15:00,9,27,31,6,SE,11,67,82,3.7,1008,Moderate or heavy rain shower,Moderate or heavy rain shower
18:00,9,26,29,5,SE,9,81,88,6.5,1009,Moderate or heavy rain shower,Torrential rain shower
21:00,9,25,28,3,S,5,82,92,6.5,1011,Torrential rain shower,Moderate rain
0:00,9,25,28,3,SW,5,89,92,8.4,1011,Moderate rain,Heavy rain
3:00,9,25,27,5,WNW,7,83,93,4.1,1011,Heavy rain,Light rain
6:00,9,24,27,6,ESE,9,75,93,1.6,1011,Light rain,Patchy light rain
9:00,9,25,28,7,NNE,9,49,89,0.6,1012,Patchy light rain,Partly cloudy
12:00,9,27,30,7,NNE,8,59,82,0,1011,Partly cloudy,Cloudy
15:00,9,28,32,6,NNE,8,61,77,0,1010,Cloudy,Partly cloudy
18:00,9,28,31,5,NE,7,38,79,0,1011,Partly cloudy,Partly cloudy
21:00,9,26,29,6,E,10,40,83,0,1012,Partly cloudy,Partly cloudy
0:00,9,26,28,6,ESE,10,40,86,0,1012,Partly cloudy,Partly cloudy
3:00,9,25,28,6,E,9,38,89,0,1011,Partly cloudy,Partly cloudy
6:00,9,26,29,5,ENE,6,30,87,0,1012,Partly cloudy,Partly cloudy
9:00,9,29,34,3,E,4,41,72,0,1013,Partly cloudy,Partly cloudy
12:00,9,32,37,3,S,4,75,62,0.5,1011,Partly cloudy,Patchy rain possible
15:00,9,31,37,8,S,14,79,68,2.7,1010,Patchy rain possible,Moderate or heavy rain shower
18:00,9,28,33,10,SSE,18,83,79,4.4,1011,Moderate or heavy rain shower,Moderate or heavy rain shower
21:00,9,27,30,7,ESE,12,86,85,2.3,1013,Moderate or heavy rain shower,Light rain shower
0:00,9,26,30,5,ENE,7,76,87,1,1012,Light rain shower,Patchy rain possible
3:00,9,26,29,7,NNE,10,41,88,0.3,1011,Patchy rain possible,Partly cloudy
6:00,9,26,29,8,N,10,21,87,0,1012,Partly cloudy,Partly cloudy
9:00,9,30,34,7,SW,8,30,73,0,1013,Partly cloudy,Partly cloudy
12:00,9,33,39,4,NNW,4,34,59,0,1011,Partly cloudy,Partly cloudy
15:00,9,33,39,5,WSW,6,68,57,0.3,1010,Partly cloudy,Patchy rain possible
